ID,Date_of_Birth,Email,AI_Score,Demographic_Group,Status
APP-01472,1984-04-28,applicant_1472@email.com,68,Group_A,Inactive
APP-01473,1996-07-31,applicant_1473@email.com,,Group_A,Active
APP-01474,1992-04-09,applicant_1474@email.com,73,Group_C,Active
APP-01475,1981-06-30,applicant.num_1475@email.com,91,Group_A,Active
APP-01476,2000-05-04,applicant_1476@email.com,72,Group_C,Inactive
APP-01477,1996-10-04,applicant.num_1477@email.com,72,Group_C,Active
APP-01478,1998-03-13,applicant_1478@email.com,86,Group_A,Active
APP-01479,1981-07-24,applicant_1479@email.com,81,Group_C,Active
APP-01480,1983-04-14,applicant_1480@email.com,51,Group_C,Active
APP-01481,1989-05-28,applicant_1481@email.com,57,Group_A,Inactive
APP-01482,1990-07-06,applicant_1482@email.com,54,Group_C,Active
APP-01483,1988-02-03,applicant_1483@email.com,72,Group_C,Active
APP-01484,1991-02-05,applicant_1484@email.com,75,Group_B,Active
APP-01485,1999-10-25,applicant.num_1485@email.com,64,Group_B,Active
APP-01486,2000-07-06,applicant.num_1486@email.com,61,Group_B,Inactive
APP-01487,1984-09-05,applicant_1487@email.com,64,Group_A,Active
APP-01488,1996-10-27,applicant.num_1488@email.com,82,Group_C,Active
APP-01489,1986-06-06,applicant_1489@email.com,52,Group_C,Active
APP-01490,1989-06-24,applicant_1490@email.com,70,Group_C,Active
APP-01491,1981-03-18,applicant_1491@email.com,67,Group_B,Inactive
APP-01492,01-23-1990,applicant_1492@email.com,69,Group_A,Active
APP-01493,1991-02-06,applicant_1493@email.com,69,Group_C,Active
APP-01494,05-19-1995,applicant_1494@email.com,85,Group_B,Active
APP-01495,02-04-1996,applicant_1495@email.com,64,Group_C,Active
APP-01496,1998-11-06,applicant_1496email.com,69,Group_B,Active
APP-01497,1994-09-18,applicant_1497email.com,71,Group_C,Inactive
APP-01498,1999-06-06,applicant_1498@email.com,70,Group_A,Active
APP-01499,1990-03-09,applicant_1499@email.com,71,Group_C,Active
APP-01500,1993-12-15,applicant_1500@email.com,55,Group_A,Inactive
APP-01501,1981-03-21,applicant_1501@email.com,51,Group_C,Active
APP-01502,1993-02-08,applicant_1502email.com,65,Group_B,Active
APP-01503,05-03-1988,applicant_1503@email.com,77,Group_C,Inactive
APP-01504,1994-07-22,applicant_1504@email.com,null,Group_A,Inactive
APP-01505,08-18-1980,applicant_1505@email.com,85,Group_A,Active
APP-01506,1994-01-16,applicant_1506@email.com,78,Group_B,Active
APP-01507,1997-11-04,applicant_1507@email.com,65,Group_C,Active
APP-01508,11-14-2000,applicant_1508@email.com,null,Group_B,Active
APP-01509,1986-11-13,applicant_1509@email.com,77,Group_C,Active
APP-01510,1996-05-11,applicant_1510@email.com,77,Group_A,Active
APP-01511,1985-11-18,applicant_1511@email.com,53,Group_B,Active
APP-01512,1989-03-14,applicant_1512email.com,58,Group_C,Active
APP-01513,1985-06-24,applicant_1513@email.com,62,Group_B,Active
APP-01514,04-27-1990,applicant_1514@email.com,56,Group_C,Active
APP-01515,09-19-1984,applicant_1515@email.com,56,Group_C,Active
APP-01516,1983-06-10,applicant_1516@email.com,66,Group_C,Active
APP-01517,1994-07-31,applicant_1517@email.com,79,Group_B,Inactive
APP-01518,1990-10-09,applicant_1518@email.com,70,Group_B,Active
APP-01519,1980-09-28,applicant_1519@email.com,null,Group_C,Active
APP-01520,03-21-1992,applicant_1520@email.com,null,Group_C,Active
APP-01521,1983-12-30,applicant_1521@email.com,56,Group_B,Inactive
APP-01522,1995-12-06,applicant_1522@email.com,57,Group_C,Inactive
APP-01523,1999-11-08,applicant_1523@email.com,61,Group_B,Active
APP-01524,1995-08-20,applicant_1524@email.com,65,Group_B,Inactive
APP-01525,1984-12-20,applicant_1525@email.com,74,Group_B,Active
APP-01526,1987-08-12,applicant_1526@email.com,84,Group_A,Active
APP-01527,1983-02-14,applicant.num_1527@email.com,,Group_A,Active
APP-01528,1989-08-05,applicant_1528@email.com,56,Group_B,Active
APP-01529,1999-06-24,applicant_1529@email.com,74,Group_B,Active
APP-01530,08-14-1990,applicant_1530@email.com,59,Group_C,Active
APP-01531,1986-06-29,applicant_1531@email.com,52,Group_C,Active
APP-01532,1999-03-02,applicant_1532@email.com,71,Group_A,Active
APP-01533,1994-03-01,applicant_1533@email.com,56,Group_B,Active
APP-01534,1985-11-02,applicant_1534@email.com,71,Group_A,Active
APP-01535,1993-11-13,applicant_1535@email.com,63,Group_A,Active
APP-01536,11-26-1999,applicant.num_1536@email.com,60,Group_C,Active
APP-01537,1987-05-01,applicant_1537@email.com,83,Group_A,Active
APP-01538,1991-10-30,applicant_1538@email.com,56,Group_B,Active
APP-01539,1995-08-16,applicant.num_1539@email.com,58,Group_C,Active
APP-01540,1980-10-11,applicant_1540@email.com,null,Group_C,Inactive
APP-01541,1996-04-30,applicant_1541@email.com,83,Group_C,Active
APP-01542,1984-10-18,applicant_1542@email.com,87,Group_A,Inactive
APP-01543,09-02-1993,applicant_1543@email.com,81,Group_A,Active
APP-01544,2000-08-14,applicant_1544@email.com,80,Group_A,Active
APP-01545,1991-08-16,applicant_1545@email.com,52,Group_C,Active
APP-01546,1986-02-26,applicant_1546@email.com,88,Group_A,Active
APP-01547,1999-06-04,applicant.num_1547@email.com,50,Group_C,Active
APP-01548,1987-06-25,applicant_1548@email.com,70,Group_A,Active
APP-01549,1985-11-23,applicant_1549email.com,56,Group_B,Active
APP-01550,1995-11-10,applicant_1550@email.com,61,Group_A,Active
APP-01551,1997-02-12,applicant_1551@email.com,81,Group_C,Active
APP-01552,1989-11-02,applicant_1552@email.com,76,Group_A,Active
APP-01553,1995-08-23,applicant_1553@email.com,70,Group_A,Active
APP-01554,1993-08-02,applicant_1554@email.com,54,Group_B,Active
APP-01555,1983-05-26,applicant_1555@email.com,76,Group_C,Active
APP-01556,1986-06-06,applicant_1556@email.com,74,Group_B,Active
APP-01557,02-07-1994,applicant_1557@email.com,79,Group_A,Active
APP-01558,1982-10-12,applicant_1558@email.com,87,Group_A,Active
APP-01559,1997-01-17,applicant_1559@email.com,79,Group_B,Inactive
APP-01560,1999-01-06,applicant.num_1560@email.com,67,Group_C,Active
APP-01561,1987-07-26,applicant_1561email.com,55,Group_B,Active
APP-01562,1991-12-15,applicant_1562@email.com,85,Group_C,Inactive
APP-01563,1996-12-05,applicant_1563@email.com,,Group_B,Active
APP-01564,1983-11-06,applicant_1564email.com,56,Group_C,Active
APP-01565,1982-03-10,applicant_1565@email.com,75,Group_C,Active
APP-01566,1996-12-08,applicant_1566@email.com,58,Group_B,Inactive
APP-01567,1987-07-21,applicant_1567@email.com,78,Group_B,Active
APP-01568,1992-06-03,applicant_1568email.com,60,Group_A,Active
APP-01569,1998-04-24,applicant_1569@email.com,87,Group_A,Active
APP-01570,1981-06-23,applicant_1570@email.com,62,Group_B,Active
APP-01571,1997-11-13,applicant_1571@email.com,52,Group_C,Active
APP-01572,10-16-1988,applicant_1572@email.com,null,Group_C,Active
APP-01573,1991-07-05,applicant_1573@email.com,56,Group_B,Active
APP-01574,1980-03-10,applicant_1574@email.com,65,Group_B,Active
APP-01575,1997-07-03,applicant_1575@email.com,55,Group_B,Active
APP-01576,1994-09-22,applicant_1576email.com,55,Group_C,Inactive
APP-01577,1995-09-03,applicant_1577@email.com,57,Group_A,Inactive
APP-01578,1996-02-21,applicant_1578@email.com,50,Group_C,Active
APP-01579,1990-05-01,applicant_1579@email.com,71,Group_A,Active
APP-01580,1993-03-14,applicant_1580@email.com,62,Group_B,Inactive
APP-01581,2000-06-14,applicant_1581@email.com,52,Group_B,Active
APP-01582,1998-06-09,applicant_1582@email.com,77,Group_C,Active
APP-01583,1982-11-02,applicant_1583@email.com,61,Group_C,Active
APP-01584,1984-11-29,applicant_1584@email.com,74,Group_B,Inactive
APP-01585,1993-02-22,applicant_1585@email.com,76,Group_A,Inactive
APP-01586,1997-10-31,applicant_1586@email.com,81,Group_B,Active
APP-01587,07-26-1985,applicant_1587@email.com,81,Group_A,Active
APP-01588,2000-11-16,applicant_1588@email.com,62,Group_C,Active
APP-01589,08-27-1986,applicant_1589@email.com,56,Group_C,Active
APP-01590,1989-04-23,applicant.num_1590@email.com,75,Group_C,Active
APP-01591,01-03-1983,applicant_1591@email.com,78,Group_B,Active
APP-01592,1986-05-29,applicant_1592@email.com,78,Group_B,Inactive
APP-01593,2000-06-20,applicant_1593@email.com,82,Group_B,Active
APP-01594,06-03-1981,applicant_1594@email.com,66,Group_C,Active
APP-01595,1982-10-08,applicant_1595@email.com,85,Group_B,Active
APP-01596,01-12-1983,applicant_1596@email.com,68,Group_A,Inactive
APP-01597,03-03-1999,applicant_1597@email.com,77,Group_B,Active
APP-01598,09-23-1995,applicant_1598email.com,78,Group_B,Inactive
APP-01599,07-13-1993,applicant_1599email.com,58,Group_A,Inactive
APP-01600,1982-03-15,applicant_1600@email.com,53,Group_C,Active
APP-01601,1996-10-22,applicant_1601@email.com,63,Group_C,Active
APP-01602,1985-11-13,applicant.num_1602@email.com,79,Group_B,Active
APP-01603,1996-09-18,applicant_1603@email.com,60,Group_A,Active
APP-01604,1993-11-10,applicant_1604@email.com,63,Group_C,Active
APP-01605,1980-05-18,applicant_1605@email.com,74,Group_A,Active
APP-01606,1982-11-26,applicant_1606@email.com,77,Group_A,Active
APP-01607,1980-02-13,applicant_1607@email.com,82,Group_C,Active
APP-01608,12-16-1991,applicant_1608@email.com,68,Group_A,Active
APP-01609,1994-11-19,applicant_1609@email.com,78,Group_B,Active
APP-01610,1990-06-24,applicant_1610@email.com,null,Group_C,Active
APP-01611,1997-03-23,applicant_1611@email.com,68,Group_B,Active
APP-01612,1993-08-08,applicant_1612@email.com,66,Group_A,Active
APP-01613,1996-11-25,applicant_1613@email.com,80,Group_C,Inactive
APP-01614,1993-07-07,applicant_1614@email.com,77,Group_C,Inactive
APP-01615,1996-04-19,applicant_1615@email.com,69,Group_B,Active
APP-01616,1999-01-08,applicant_1616@email.com,81,Group_C,Active
APP-01617,1988-08-17,applicant_1617@email.com,63,Group_A,Active
APP-01618,2000-02-16,applicant.num_1618@email.com,76,Group_A,Inactive
APP-01619,1990-07-19,applicant_1619@email.com,93,Group_A,Active
APP-01620,1982-07-08,applicant_1620@email.com,50,Group_B,Active
APP-01621,1982-09-02,applicant_1621@email.com,91,Group_A,Active
APP-01622,1999-10-05,applicant_1622@email.com,null,Group_C,Inactive
APP-01623,1996-05-08,applicant_1623@email.com,68,Group_C,Inactive
APP-01624,1993-08-11,applicant_1624@email.com,null,Group_C,Inactive
APP-01625,1986-09-02,applicant_1625@email.com,83,Group_A,Active
APP-01626,1988-11-10,applicant_1626@email.com,58,Group_C,Active
APP-01627,1986-06-02,applicant_1627@email.com,68,Group_C,Active
APP-01628,1989-03-30,applicant_1628@email.com,75,Group_A,Active
APP-01629,1997-08-26,applicant_1629@email.com,76,Group_A,Inactive
APP-01630,1996-04-09,applicant_1630@email.com,82,Group_C,Active
APP-01631,1996-10-08,applicant_1631@email.com,64,Group_A,Inactive
APP-01632,07-01-1986,applicant_1632@email.com,82,Group_B,Active
APP-01633,1998-06-13,applicant_1633@email.com,77,Group_B,Active
APP-01634,1990-06-14,applicant_1634@email.com,58,Group_C,Active
APP-01635,1998-08-29,applicant_1635@email.com,67,Group_B,Active
APP-01636,1985-11-17,applicant.num_1636@email.com,56,Group_C,Active
APP-01637,1993-11-13,applicant.num_1637@email.com,83,Group_B,Active
APP-01638,1998-09-08,applicant_1638@email.com,null,Group_C,Active
APP-01639,1999-12-17,applicant_1639@email.com,58,Group_B,Active
APP-01640,02-18-1998,applicant_1640@email.com,85,Group_B,Active
APP-01641,1989-07-04,applicant_1641@email.com,69,Group_B,Inactive
APP-01642,1995-05-01,applicant_1642@email.com,75,Group_B,Inactive
APP-01643,1996-10-14,applicant_1643@email.com,,Group_A,Active
APP-01644,06-25-1996,applicant_1644@email.com,84,Group_A,Active
APP-01645,1998-02-21,applicant_1645@email.com,,Group_C,Active
APP-01646,1983-12-06,applicant_1646@email.com,55,Group_C,Active
APP-01647,1987-08-02,applicant_1647@email.com,64,Group_C,Active
APP-01648,1992-08-09,applicant_1648email.com,56,Group_C,Active
APP-01649,1996-08-31,applicant_1649@email.com,57,Group_A,Active
APP-01650,1983-03-12,applicant_1650@email.com,75,Group_B,Active
APP-01651,09-26-1993,applicant_1651@email.com,71,Group_C,Inactive
APP-01652,10-13-1999,applicant_1652@email.com,79,Group_C,Active
APP-01653,1986-04-26,applicant_1653@email.com,65,Group_A,Active
APP-01654,1984-12-15,applicant_1654@email.com,90,Group_A,Active
APP-01655,07-18-1994,applicant_1655@email.com,65,Group_A,Inactive
APP-01656,1982-11-27,applicant_1656@email.com,78,Group_C,Active
APP-01657,1981-08-07,applicant_1657@email.com,63,Group_B,Active
APP-01658,1995-08-30,applicant_1658@email.com,null,Group_B,Active
APP-01659,1990-06-25,applicant_1659@email.com,67,Group_C,Inactive
APP-01660,1989-02-10,applicant_1660@email.com,63,Group_C,Inactive
APP-01661,1982-09-23,applicant_1661@email.com,86,Group_A,Inactive
APP-01662,1994-06-17,applicant_1662@email.com,89,Group_A,Inactive
APP-01663,1990-12-03,applicant_1663@email.com,73,Group_B,Active
APP-01664,1996-12-31,applicant_1664@email.com,67,Group_C,Inactive
APP-01665,1994-01-04,applicant_1665@email.com,52,Group_C,Inactive
APP-01666,11-15-1996,applicant_1666@email.com,54,Group_B,Inactive
APP-01667,1988-10-30,applicant_1667@email.com,70,Group_C,Active
APP-01668,1992-12-23,applicant_1668@email.com,58,Group_C,Inactive
APP-01669,1991-03-31,applicant_1669@email.com,67,Group_A,Active
APP-01670,1994-05-03,applicant_1670@email.com,91,Group_A,Active
APP-01671,1998-10-06,applicant_1671@email.com,76,Group_B,Active
APP-01672,1983-03-27,applicant_1672@email.com,60,Group_A,Inactive
APP-01673,1992-09-27,applicant_1673@email.com,57,Group_A,Active
APP-01674,1991-04-26,applicant_1674@email.com,59,Group_C,Active
APP-01675,1991-12-04,applicant_1675@email.com,85,Group_B,Active
APP-01676,1996-07-29,applicant_1676@email.com,null,Group_B,Inactive
APP-01677,1992-08-19,applicant_1677@email.com,73,Group_B,Active
APP-01678,1994-09-26,applicant_1678@email.com,,Group_C,Active
APP-01679,1992-12-28,applicant_1679@email.com,54,Group_A,Active
APP-01680,10-16-1998,applicant_1680@email.com,57,Group_B,Active
APP-01681,1980-07-10,applicant_1681@email.com,81,Group_B,Active
APP-01682,1985-09-23,applicant.num_1682@email.com,56,Group_C,Active
APP-01683,1987-03-23,applicant_1683@email.com,null,Group_C,Active
APP-01684,1992-10-03,applicant_1684@email.com,83,Group_C,Active
APP-01685,05-30-1998,applicant_1685@email.com,59,Group_B,Active
APP-01686,1982-03-09,applicant_1686@email.com,57,Group_A,Active
APP-01687,1987-08-29,applicant_1687@email.com,76,Group_A,Inactive
APP-01688,1994-09-18,applicant_1688@email.com,null,Group_A,Active
APP-01689,1981-02-25,applicant_1689@email.com,77,Group_A,Active
APP-01690,1981-03-14,applicant_1690@email.com,57,Group_C,Inactive
APP-01691,1996-02-02,applicant_1691@email.com,,Group_B,Active
APP-01692,1997-12-18,applicant_1692@email.com,83,Group_A,Inactive
APP-01693,1984-11-08,applicant_1693@email.com,52,Group_C,Active
APP-01694,1991-10-09,applicant_1694@email.com,50,Group_C,Active
APP-01695,1999-05-21,applicant_1695@email.com,64,Group_B,Inactive
APP-01696,1988-09-26,applicant_1696@email.com,76,Group_A,Inactive
APP-01697,03-09-1995,applicant_1697@email.com,50,Group_C,Inactive
APP-01698,1995-06-04,applicant.num_1698@email.com,52,Group_C,Active
APP-01699,1981-04-18,applicant_1699@email.com,63,Group_B,Inactive
APP-01700,1990-04-17,applicant_1700@email.com,61,Group_A,Active
APP-01701,1986-07-21,applicant_1701email.com,53,Group_C,Active
APP-01702,1984-06-17,applicant_1702@email.com,79,Group_C,Active
APP-01703,1987-06-05,applicant_1703@email.com,92,Group_A,Active
APP-01704,12-24-1990,applicant_1704@email.com,75,Group_C,Active
APP-01705,2000-02-16,applicant_1705@email.com,75,Group_A,Active
APP-01706,1993-06-07,applicant_1706@email.com,55,Group_C,Active
APP-01707,1980-07-19,applicant_1707@email.com,58,Group_C,Inactive
APP-01708,1981-12-23,applicant_1708@email.com,75,Group_B,Active
APP-01709,1992-09-21,applicant_1709@email.com,85,Group_C,Inactive
APP-01710,1993-11-17,applicant_1710@email.com,75,Group_B,Active
APP-01711,1990-09-05,applicant_1711@email.com,62,Group_B,Active
APP-01712,1981-08-27,applicant_1712email.com,51,Group_C,Active
APP-01713,1996-07-21,applicant_1713@email.com,56,Group_A,Active
APP-01714,1994-10-21,applicant_1714@email.com,65,Group_B,Active
APP-01715,1984-02-01,applicant_1715@email.com,55,Group_A,Active
APP-01716,1980-11-18,applicant_1716@email.com,60,Group_A,Active
APP-01717,1991-08-17,applicant_1717@email.com,62,Group_A,Active
APP-01718,1999-11-06,applicant_1718@email.com,60,Group_A,Inactive
APP-01719,1982-07-07,applicant_1719@email.com,72,Group_B,Active
APP-01720,1997-01-07,applicant.num_1720@email.com,63,Group_A,Active
APP-01721,08-07-1981,applicant_1721@email.com,77,Group_C,Inactive
APP-01722,1991-11-01,applicant_1722@email.com,88,Group_A,Active
APP-01723,1982-04-09,applicant_1723email.com,85,Group_C,Inactive
APP-01724,11-15-1996,applicant_1724@email.com,85,Group_C,Active
APP-01725,1980-05-18,applicant_1725@email.com,57,Group_B,Inactive
APP-01726,06-22-1990,applicant_1726@email.com,50,Group_B,Active
APP-01727,1993-07-27,applicant_1727@email.com,69,Group_A,Active
APP-01728,11-23-1984,applicant_1728@email.com,81,Group_B,Active
APP-01729,1980-01-24,applicant_1729@email.com,null,Group_A,Active
APP-01730,07-30-1994,applicant.num_1730@email.com,69,Group_C,Inactive
APP-01731,1986-01-18,applicant_1731@email.com,65,Group_B,Active
APP-01732,1985-06-19,applicant_1732email.com,64,Group_C,Active
APP-01733,1996-06-10,applicant_1733email.com,69,Group_A,Active
APP-01734,05-24-1999,applicant_1734@email.com,81,Group_A,Active
APP-01735,1986-03-15,applicant.num_1735@email.com,59,Group_A,Active
APP-01736,06-29-1989,applicant_1736@email.com,73,Group_B,Active
APP-01737,1981-06-23,applicant_1737@email.com,63,Group_A,Active
APP-01738,04-09-1983,applicant_1738@email.com,66,Group_C,Inactive
APP-01739,1983-03-13,applicant_1739@email.com,53,Group_B,Active
APP-01740,1981-12-06,applicant_1740@email.com,81,Group_A,Inactive
APP-01741,1994-05-14,applicant_1741email.com,61,Group_B,Active
APP-01742,10-22-1998,applicant_1742@email.com,74,Group_A,Active
APP-01743,1984-10-22,applicant_1743@email.com,51,Group_C,Inactive
APP-01744,06-10-1998,applicant_1744@email.com,57,Group_B,Active
APP-01745,1989-09-25,applicant_1745@email.com,84,Group_C,Inactive
APP-01746,1992-06-02,applicant_1746@email.com,51,Group_C,Inactive
APP-01747,1989-03-03,applicant_1747@email.com,74,Group_B,Inactive
APP-01748,1996-02-21,applicant_1748@email.com,53,Group_C,Active
APP-01749,1993-07-06,applicant_1749@email.com,81,Group_C,Active
APP-01750,1987-12-10,applicant_1750@email.com,56,Group_C,Inactive
APP-01751,1983-01-17,applicant_1751email.com,66,Group_B,Active
APP-01752,1987-02-25,applicant_1752@email.com,66,Group_C,Active
APP-01753,1996-07-14,applicant_1753@email.com,57,Group_B,Active
